0
132
0
138
57
128
25
179
72
75
46
176
63
0
173
373
84
114
4
0
41
173
35
145
2
252
7
0
1
56
65
1
122
2
1
124
192
76
3
1
254
87
87
137
154
170
0
3
81
44
286
147
74
4
69
0
0
194
3
35
133
151
98
0
100
117
3
112
438
69
0
31
302
326
98
215
61
114
1
0
3
118
69
42
97
202
21
246
22
34
0
97
0
216
55
29
152
0
244
133
15
11
4
0
1
100
0
0
31
68
50
0
189
114
6
18
1
3
0
6
88
79
118
2
5
200
71
16
0
63
104
39
117
160
186
215
67
42
16
226
122
326
2
205
315
221
18
0
38
5
1
131
25
3
12
293
51
11
0
76
157
104
13
178
2
60
100
35
15
258
27
1
2
21
156
3
22
71
41
9
237
135
126
6
158
35
101
18
100
2
0
19
18
