0
89
25
245
217
102
193
21
261
279
21
122
42
0
143
142
295
263
34
23
167
76
173
245
31
231
25
88
37
144
57
147
240
17
15
130
79
159
1
76
0
149
230
93
192
361
0
32
224
15
52
193
162
6
52
92
18
224
20
77
263
127
347
8
52
346
31
133
199
53
9
28
93
1
69
234
233
9
5
0
9
313
63
85
82
77
6
124
58
21
0
31
62
281
20
82
19
0
343
236
26
8
13
0
5
149
0
0
98
238
62
0
77
31
12
47
5
376
49
5
251
203
78
3
42
188
169
22
0
306
285
44
213
163
71
343
194
1
140
109
297
247
43
194
171
120
105
0
56
0
9
283
157
25
60
196
270
56
0
225
284
16
8
128
90
152
185
5
2
99
106
1
36
36
197
51
51
19
6
45
206
16
219
36
249
115
25
21
333
111
6
32
64
